analysis_view,conference,analysis_stratum,dimension,value,papers,papers_present,paper_prevalence,design_weighted_prevalence,mean_count_per_paper,median_count_per_paper,status
replication_200,ICLR,all,statistical_field_reported,aggregation_unit,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,aggregation_units,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,all,statistical_field_reported,bayesian,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,bayesian_analysis,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,bootstrap,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,caption_self_containment,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,center,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,all,statistical_field_reported,central_tendency,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,decision_quantities,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,all,statistical_field_reported,denominator_risk,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,denominators,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,dispersion,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,all,statistical_field_reported,effect_sizes,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,hierarchy,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,human_level,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,hypothesis_tests,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,intervals,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,intervention_level,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,methods_not_present,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,methods_present,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,multiple_comparison,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,multiple_comparison_control,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,multiple_comparisons,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,observation_unit,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,regression,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,regression_correlation_fit,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,regression_or_correlation,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,seed_hierarchy,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,all,statistical_field_reported,significance_mechanism_separation,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,significance_vs_substance,11,3,0.272727273,0.272727273,0.272727273,0.0,interim
replication_200,ICLR,all,statistical_field_reported,tests,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,uncertainty,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,uncertainty_quality,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,statistical_field_reported,uncertainty_reporting,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,theory_kind,corollary,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,theory_kind,displayed_equation,11,6,0.545454545,0.545454545,1.181818182,1.0,interim
replication_200,ICLR,all,theory_kind,lemma,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,theory_kind,numbered_equation,11,8,0.727272727,0.727272727,6.636363636,5.0,interim
replication_200,ICLR,all,theory_kind,proof,11,4,0.363636364,0.363636364,1.181818182,0.0,interim
replication_200,ICLR,all,theory_kind,proposition,11,3,0.272727273,0.272727273,0.636363636,0.0,interim
replication_200,ICLR,all,theory_kind,theorem,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,all,theory_role,core_chain,11,10,0.909090909,0.909090909,4.272727273,4.0,interim
replication_200,ICLR,all,theory_role,diagnostic,11,4,0.363636364,0.363636364,0.818181818,0.0,interim
replication_200,ICLR,all,theory_role,explanation,11,7,0.636363636,0.636363636,3.454545455,2.0,interim
replication_200,ICLR,all,theory_role,guarantee,11,6,0.545454545,0.545454545,1.454545455,1.0,interim
replication_200,ICLR,all,visual_kind,algorithm,11,4,0.363636364,0.363636364,0.545454545,0.0,interim
replication_200,ICLR,all,visual_kind,figure,11,11,1.0,1.0,10.272727273,8.0,interim
replication_200,ICLR,all,visual_kind,table,11,11,1.0,1.0,7.818181818,6.0,interim
replication_200,ICLR,all,visual_module,ablation,11,9,0.818181818,0.818181818,1.454545455,1.0,interim
replication_200,ICLR,all,visual_module,abstract,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,all,visual_module,appendix,11,8,0.727272727,0.727272727,9.454545455,7.0,interim
replication_200,ICLR,all,visual_module,experimental_design,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,all,visual_module,introduction,11,6,0.545454545,0.545454545,0.727272727,1.0,interim
replication_200,ICLR,all,visual_module,method,11,8,0.727272727,0.727272727,1.636363636,2.0,interim
replication_200,ICLR,all,visual_module,other,11,1,0.090909091,0.090909091,0.181818182,0.0,interim
replication_200,ICLR,all,visual_module,results,11,11,1.0,1.0,4.818181818,5.0,interim
replication_200,ICLR,all,visual_module,theory,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,abstract_function,core_idea,11,10,0.909090909,0.909090909,0.909090909,1.0,interim
replication_200,ICLR,oral,abstract_function,experimental_setup,11,9,0.818181818,0.818181818,0.818181818,1.0,interim
replication_200,ICLR,oral,abstract_function,impact_claim,11,11,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,abstract_function,limitation,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,abstract_function,method,11,11,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,abstract_function,object_scope,11,11,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,abstract_function,problem_gap,11,11,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,abstract_function,qualitative_result,11,10,0.909090909,0.909090909,0.909090909,1.0,interim
replication_200,ICLR,oral,abstract_function,quantitative_result,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,abstract_function,theory,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,appendix_category,ablation,11,3,0.272727273,0.272727273,0.363636364,0.0,interim
replication_200,ICLR,oral,appendix_category,additional_result,11,9,0.818181818,0.818181818,1.818181818,1.0,interim
replication_200,ICLR,oral,appendix_category,dataset_detail,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,appendix_category,extended_method,11,5,0.454545455,0.454545455,0.909090909,0.0,interim
replication_200,ICLR,oral,appendix_category,failure_case,11,3,0.272727273,0.272727273,0.272727273,0.0,interim
replication_200,ICLR,oral,appendix_category,hyperparameter,11,3,0.272727273,0.272727273,0.636363636,0.0,interim
replication_200,ICLR,oral,appendix_category,implementation_detail,11,4,0.363636364,0.363636364,0.454545455,0.0,interim
replication_200,ICLR,oral,appendix_category,other,11,4,0.363636364,0.363636364,0.545454545,0.0,interim
replication_200,ICLR,oral,appendix_category,proof,11,4,0.363636364,0.363636364,0.909090909,0.0,interim
replication_200,ICLR,oral,appendix_category,qualitative_example,11,5,0.454545455,0.454545455,0.545454545,0.0,interim
replication_200,ICLR,oral,appendix_category,reproducibility,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,appendix_category,robustness,11,6,0.545454545,0.545454545,0.909090909,1.0,interim
replication_200,ICLR,oral,claim_status,closed,11,9,0.818181818,0.818181818,2.181818182,2.0,interim
replication_200,ICLR,oral,claim_status,not_testable_here,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,claim_status,open,11,4,0.363636364,0.363636364,0.363636364,0.0,interim
replication_200,ICLR,oral,claim_status,partially_closed,11,11,1.0,1.0,5.545454545,6.0,interim
replication_200,ICLR,oral,limitation_type,baseline,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,limitation_type,causality,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,limitation_type,compute,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,limitation_type,data,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,limitation_type,deployment,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,limitation_type,ethics,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,limitation_type,generality,11,2,0.181818182,0.181818182,0.272727273,0.0,interim
replication_200,ICLR,oral,limitation_type,scope,11,2,0.181818182,0.181818182,0.272727273,0.0,interim
replication_200,ICLR,oral,limitation_type,unspecified,11,9,0.818181818,0.818181818,6.545454545,6.0,interim
replication_200,ICLR,oral,statistical_field_reported,aggregation,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,aggregation_and_denominators,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,aggregation_unit,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,aggregation_units,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,bayesian,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,bayesian_analysis,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,bootstrap,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,caption_self_containment,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,center,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,central_tendency,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,decision_quantities,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,denominator_risk,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,denominators,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,dispersion,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,effect_sizes,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,hierarchy,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,human_level,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,hypothesis_tests,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,intervals,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,intervention_level,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,methods_not_present,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,methods_present,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,multiple_comparison,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,multiple_comparison_control,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,multiple_comparisons,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,observation_unit,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,regression,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,regression_correlation_fit,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,regression_or_correlation,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,seed_hierarchy,11,0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,significance_mechanism_separation,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,significance_vs_substance,11,3,0.272727273,0.272727273,0.272727273,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,tests,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,uncertainty,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,uncertainty_quality,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,statistical_field_reported,uncertainty_reporting,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,theory_kind,corollary,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,theory_kind,displayed_equation,11,6,0.545454545,0.545454545,1.181818182,1.0,interim
replication_200,ICLR,oral,theory_kind,lemma,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,theory_kind,numbered_equation,11,8,0.727272727,0.727272727,6.636363636,5.0,interim
replication_200,ICLR,oral,theory_kind,proof,11,4,0.363636364,0.363636364,1.181818182,0.0,interim
replication_200,ICLR,oral,theory_kind,proposition,11,3,0.272727273,0.272727273,0.636363636,0.0,interim
replication_200,ICLR,oral,theory_kind,theorem,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,theory_role,core_chain,11,10,0.909090909,0.909090909,4.272727273,4.0,interim
replication_200,ICLR,oral,theory_role,diagnostic,11,4,0.363636364,0.363636364,0.818181818,0.0,interim
replication_200,ICLR,oral,theory_role,explanation,11,7,0.636363636,0.636363636,3.454545455,2.0,interim
replication_200,ICLR,oral,theory_role,guarantee,11,6,0.545454545,0.545454545,1.454545455,1.0,interim
replication_200,ICLR,oral,visual_kind,algorithm,11,4,0.363636364,0.363636364,0.545454545,0.0,interim
replication_200,ICLR,oral,visual_kind,figure,11,11,1.0,1.0,10.272727273,8.0,interim
replication_200,ICLR,oral,visual_kind,table,11,11,1.0,1.0,7.818181818,6.0,interim
replication_200,ICLR,oral,visual_module,ablation,11,9,0.818181818,0.818181818,1.454545455,1.0,interim
replication_200,ICLR,oral,visual_module,abstract,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
replication_200,ICLR,oral,visual_module,appendix,11,8,0.727272727,0.727272727,9.454545455,7.0,interim
replication_200,ICLR,oral,visual_module,experimental_design,11,2,0.181818182,0.181818182,0.181818182,0.0,interim
replication_200,ICLR,oral,visual_module,introduction,11,6,0.545454545,0.545454545,0.727272727,1.0,interim
replication_200,ICLR,oral,visual_module,method,11,8,0.727272727,0.727272727,1.636363636,2.0,interim
replication_200,ICLR,oral,visual_module,other,11,1,0.090909091,0.090909091,0.181818182,0.0,interim
replication_200,ICLR,oral,visual_module,results,11,11,1.0,1.0,4.818181818,5.0,interim
replication_200,ICLR,oral,visual_module,theory,11,1,0.090909091,0.090909091,0.090909091,0.0,interim
combined_400,ICLR,all,abstract_function,core_idea,26,24,0.923076923,0.926624738,0.923076923,1.0,interim
combined_400,ICLR,all,abstract_function,experimental_setup,26,21,0.807692308,0.810272537,0.807692308,1.0,interim
combined_400,ICLR,all,abstract_function,impact_claim,26,26,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,abstract_function,limitation,26,6,0.230769231,0.232704403,0.230769231,0.0,interim
combined_400,ICLR,all,abstract_function,method,26,25,0.961538462,0.965408805,0.961538462,1.0,interim
combined_400,ICLR,all,abstract_function,object_scope,26,26,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,abstract_function,problem_gap,26,25,0.961538462,0.965408805,0.961538462,1.0,interim
combined_400,ICLR,all,abstract_function,qualitative_result,26,24,0.923076923,0.922431866,0.923076923,1.0,interim
combined_400,ICLR,all,abstract_function,quantitative_result,26,14,0.538461538,0.538784067,0.538461538,1.0,interim
combined_400,ICLR,all,abstract_function,theory,26,8,0.307692308,0.306079665,0.307692308,0.0,interim
combined_400,ICLR,all,appendix_category,ablation,26,8,0.307692308,0.306079665,0.5,0.0,interim
combined_400,ICLR,all,appendix_category,additional_result,26,20,0.769230769,0.77148847,1.769230769,1.0,interim
combined_400,ICLR,all,appendix_category,dataset_detail,26,8,0.307692308,0.310272537,0.461538462,0.0,interim
combined_400,ICLR,all,appendix_category,ethics_impact,26,3,0.115384615,0.116352201,0.115384615,0.0,interim
combined_400,ICLR,all,appendix_category,extended_method,26,10,0.384615385,0.383647799,0.692307692,0.0,interim
combined_400,ICLR,all,appendix_category,failure_case,26,6,0.230769231,0.232704403,0.269230769,0.0,interim
combined_400,ICLR,all,appendix_category,hyperparameter,26,5,0.192307692,0.193920335,0.346153846,0.0,interim
combined_400,ICLR,all,appendix_category,implementation_detail,26,15,0.576923077,0.577568134,0.769230769,1.0,interim
combined_400,ICLR,all,appendix_category,other,26,15,0.576923077,0.577568134,0.807692308,1.0,interim
combined_400,ICLR,all,appendix_category,proof,26,6,0.230769231,0.22851153,0.692307692,0.0,interim
combined_400,ICLR,all,appendix_category,qualitative_example,26,12,0.461538462,0.461215933,0.576923077,0.0,interim
combined_400,ICLR,all,appendix_category,reproducibility,26,12,0.461538462,0.461215933,0.576923077,0.0,interim
combined_400,ICLR,all,appendix_category,robustness,26,13,0.5,0.5,0.769230769,0.5,interim
combined_400,ICLR,all,claim_status,closed,26,21,0.807692308,0.806079665,2.153846154,2.0,interim
combined_400,ICLR,all,claim_status,not_testable_here,26,6,0.230769231,0.22851153,0.269230769,0.0,interim
combined_400,ICLR,all,claim_status,open,26,8,0.307692308,0.310272537,0.346153846,0.0,interim
combined_400,ICLR,all,claim_status,partially_closed,26,26,1.0,1.0,5.346153846,6.0,interim
combined_400,ICLR,all,limitation_type,assumption,26,1,0.038461538,0.038784067,0.076923077,0.0,interim
combined_400,ICLR,all,limitation_type,baseline,26,3,0.115384615,0.116352201,0.115384615,0.0,interim
combined_400,ICLR,all,limitation_type,causality,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,limitation_type,compute,26,2,0.076923077,0.077568134,0.076923077,0.0,interim
combined_400,ICLR,all,limitation_type,data,26,4,0.153846154,0.155136268,0.192307692,0.0,interim
combined_400,ICLR,all,limitation_type,deployment,26,3,0.115384615,0.116352201,0.115384615,0.0,interim
combined_400,ICLR,all,limitation_type,ethics,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,limitation_type,generality,26,4,0.153846154,0.155136268,0.192307692,0.0,interim
combined_400,ICLR,all,limitation_type,metric,26,2,0.076923077,0.077568134,0.076923077,0.0,interim
combined_400,ICLR,all,limitation_type,scope,26,3,0.115384615,0.116352201,0.192307692,0.0,interim
combined_400,ICLR,all,limitation_type,unspecified,26,22,0.846153846,0.844863732,6.653846154,7.0,interim
combined_400,ICLR,all,statistical_field_reported,aggregation,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,aggregation_and_denominators,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,aggregation_unit,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,aggregation_units,26,3,0.115384615,0.116352201,0.115384615,0.0,interim
combined_400,ICLR,all,statistical_field_reported,bayesian,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,bayesian_analysis,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,bootstrap,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,caption_self_containment,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,center,26,2,0.076923077,0.077568134,0.076923077,0.0,interim
combined_400,ICLR,all,statistical_field_reported,central_tendency,26,2,0.076923077,0.077568134,0.076923077,0.0,interim
combined_400,ICLR,all,statistical_field_reported,correlation,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,decision_quantities,26,2,0.076923077,0.077568134,0.076923077,0.0,interim
combined_400,ICLR,all,statistical_field_reported,denominator_risk,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,denominators,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,dispersion,26,2,0.076923077,0.077568134,0.076923077,0.0,interim
combined_400,ICLR,all,statistical_field_reported,effect_sizes,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,hierarchy,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,human_level,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,hypothesis_tests,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,intervals,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,intervention_level,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,methods_not_present,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,methods_present,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,multiple_comparison,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,multiple_comparison_control,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,multiple_comparisons,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,observation_unit,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,regression,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,regression_correlation_fit,26,0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,statistical_field_reported,regression_or_correlation,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,seed_hierarchy,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,significance_language,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,significance_mechanism_separation,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,significance_vs_substance,26,3,0.115384615,0.116352201,0.115384615,0.0,interim
combined_400,ICLR,all,statistical_field_reported,substantive_vs_statistical,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,tests,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,uncertainty,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,uncertainty_quality,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,uncertainty_reported,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,statistical_field_reported,uncertainty_reporting,26,1,0.038461538,0.038784067,0.038461538,0.0,interim
combined_400,ICLR,all,theory_kind,corollary,26,2,0.076923077,0.073375262,0.153846154,0.0,interim
combined_400,ICLR,all,theory_kind,displayed_equation,26,12,0.461538462,0.461215933,1.384615385,0.0,interim
combined_400,ICLR,all,theory_kind,lemma,26,2,0.076923077,0.073375262,0.115384615,0.0,interim
combined_400,ICLR,all,theory_kind,numbered_equation,26,19,0.730769231,0.732704403,5.307692308,4.5,interim
combined_400,ICLR,all,theory_kind,proof,26,6,0.230769231,0.22851153,0.807692308,0.0,interim
combined_400,ICLR,all,theory_kind,proposition,26,4,0.153846154,0.150943396,0.538461538,0.0,interim
combined_400,ICLR,all,theory_kind,theorem,26,3,0.115384615,0.112159329,0.230769231,0.0,interim
combined_400,ICLR,all,theory_role,core_chain,26,23,0.884615385,0.883647799,5.0,4.0,interim
combined_400,ICLR,all,theory_role,diagnostic,26,7,0.269230769,0.263102725,0.538461538,0.0,interim
combined_400,ICLR,all,theory_role,explanation,26,14,0.538461538,0.534591195,2.115384615,1.0,interim
combined_400,ICLR,all,theory_role,guarantee,26,8,0.307692308,0.306079665,0.884615385,0.0,interim
combined_400,ICLR,all,visual_kind,algorithm,26,5,0.192307692,0.193920335,0.269230769,0.0,interim
combined_400,ICLR,all,visual_kind,figure,26,25,0.961538462,0.965408805,9.115384615,7.5,interim
combined_400,ICLR,all,visual_kind,table,26,25,0.961538462,0.965408805,8.115384615,8.0,interim
combined_400,ICLR,all,visual_module,ablation,26,22,0.846153846,0.853249476,1.653846154,1.0,interim
combined_400,ICLR,all,visual_module,abstract,26,2,0.076923077,0.073375262,0.076923077,0.0,interim
combined_400,ICLR,all,visual_module,appendix,26,20,0.769230769,0.77148847,8.230769231,6.0,interim
combined_400,ICLR,all,visual_module,experimental_design,26,7,0.269230769,0.267295597,0.538461538,0.0,interim
combined_400,ICLR,all,visual_module,introduction,26,13,0.5,0.504192872,0.653846154,0.5,interim
combined_400,ICLR,all,visual_module,limitations,26,1,0.038461538,0.038784067,0.115384615,0.0,interim
combined_400,ICLR,all,visual_module,method,26,22,0.846153846,0.849056604,1.576923077,2.0,interim
combined_400,ICLR,all,visual_module,other,26,2,0.076923077,0.077568134,0.115384615,0.0,interim
combined_400,ICLR,all,visual_module,related_work,26,3,0.115384615,0.116352201,0.115384615,0.0,interim
combined_400,ICLR,all,visual_module,results,26,25,0.961538462,0.965408805,4.269230769,4.0,interim
combined_400,ICLR,all,visual_module,theory,26,3,0.115384615,0.116352201,0.153846154,0.0,interim
combined_400,ICLR,oral,abstract_function,core_idea,24,23,0.958333333,0.958333333,0.958333333,1.0,interim
combined_400,ICLR,oral,abstract_function,experimental_setup,24,20,0.833333333,0.833333333,0.833333333,1.0,interim
combined_400,ICLR,oral,abstract_function,impact_claim,24,24,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,oral,abstract_function,limitation,24,6,0.25,0.25,0.25,0.0,interim
combined_400,ICLR,oral,abstract_function,method,24,24,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,oral,abstract_function,object_scope,24,24,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,oral,abstract_function,problem_gap,24,24,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,oral,abstract_function,qualitative_result,24,22,0.916666667,0.916666667,0.916666667,1.0,interim
