paper_id,conference,analysis_stratum,sample_cohort,category,title,start_page,end_page,pages_spanned,main_text_call_count
iclr-2026-09d94b8d6d44,ICLR,oral,foundation_200,ablation,C Involvement of Visual Symbolic Mechanisms in Counting,30,31,2,0
iclr-2026-09d94b8d6d44,ICLR,oral,foundation_200,additional_result,D Binding Error Interventions,31,32,2,1
iclr-2026-9b8d9a086a72,ICLR,oral,replication_200,additional_result,Sintel Results,14,14,1,2
iclr-2026-747836133659,ICLR,oral,foundation_200,other,Appendix A — Limitations of WebDevJudge,16,16,1,1
iclr-2026-747836133659,ICLR,oral,foundation_200,dataset_detail,Appendix B — Details in WebDevJudge Construction,16,21,6,2
iclr-2026-747836133659,ICLR,oral,foundation_200,implementation_detail,Appendix C — Experimental Details,21,25,5,2
iclr-2026-747836133659,ICLR,oral,foundation_200,dataset_detail,Appendix D — WebDevJudge-Unit Dataset,26,26,1,1
iclr-2026-747836133659,ICLR,oral,foundation_200,additional_result,Appendix E — Additional Results,27,30,4,2
iclr-2026-747836133659,ICLR,oral,foundation_200,qualitative_example,Appendix F — Case Study,31,33,3,1
iclr-2026-747836133659,ICLR,oral,foundation_200,reproducibility,Appendix G — The Use of Large Language Models,33,33,1,0
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,other,Appendix contents,18,18,1,0
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,other,A Related Work,19,19,1,0
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,implementation_detail,B Embodied Task Details,19,26,8,1
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,extended_method,C Post-Training Recipe for Embodied World Models,26,27,2,1
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,dataset_detail,D Post-Training Dataset Construction,27,29,3,1
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,qualitative_example,E Visualizing World Model Predictions,29,33,5,1
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,reproducibility,F Prompt Templates used in World-In-World,34,39,6,0
iclr-2026-4d1471a91635,ICLR,oral,foundation_200,other,G Use of Language Models,40,40,1,0
iclr-2026-24987e898413,ICLR,oral,foundation_200,additional_result,A Additional Results / A.1 Synthesizability,20,20,1,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,robustness,A.2 Expanded Testing Without Synthesis Guarantees,20,21,2,1
iclr-2026-24987e898413,ICLR,oral,foundation_200,failure_case,A.3 Applying MoleculeSTM to the Fallen Angels,21,21,1,1
iclr-2026-24987e898413,ICLR,oral,foundation_200,extended_method,B Critical Chemical Reasoning Algorithm,21,21,1,1
iclr-2026-24987e898413,ICLR,oral,foundation_200,dataset_detail,C Pretraining Data Mixture / C.1–C.2,22,24,3,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,dataset_detail,D Synthetic Data Generation / D.1–D.2.3,23,26,4,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,implementation_detail,E Training Procedure,26,26,1,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,extended_method,F Tokenizer Details / F.1–F.2,27,30,4,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,dataset_detail,G Source Datasets and Databases,31,32,2,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,additional_result,H Additional Baselines,32,33,2,2
iclr-2026-24987e898413,ICLR,oral,foundation_200,ablation,I Ablation Studies,33,33,1,0
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,other,Appendix A Related Work on Underspecification,17,17,1,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,extended_method,Appendix B Precise Definition of Sharded Instructions,17,18,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,extended_method,Appendix C Semi-Automatic Sharding Process,18,19,2,2
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,robustness,Appendix D Inspection of Simulated Sharded Conversation,19,20,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,extended_method,Appendix E Concrete Example of Loss in Aptitude vs. Reliability,20,21,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,ablation,Appendix F Qualitative Analyses of Simulation Logs,21,25,5,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,additional_result,Appendix G Implications,25,29,5,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,implementation_detail,Appendix H Assistant Response Categorization,29,29,1,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,reproducibility,Appendix I Model Access,29,30,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,implementation_detail,Appendix J Task-Specific Implementation Details,30,33,4,2
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,qualitative_example,Appendix K Example Simulated Conversation,33,34,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,ablation,Appendix L Gradual Sharding Implementation,33,34,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,ablation,Appendix M Temperature Experiment Implementation,34,35,2,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,ablation,Appendix N Recap & Snowball Experiment Implementation,35,35,1,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,other,Appendix O On Obtaining Deterministic Outputs from LLMs,35,35,1,1
iclr-2026-a6ddc629568b,ICLR,outstanding,foundation_200,reproducibility,Prompts: O.1 Sharding and O.2 Experiments,36,41,6,2
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.1 Proof of Theorem 4,14,14,1,1
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.2 Proof of Lemma 8,14,17,4,1
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.3 Proof of Lemma 9,17,18,2,1
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.4 Proof of Proposition 12,18,19,2,1
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.5 Proof of Proposition 13,19,20,2,1
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.6 Proof of Proposition 16,20,21,2,1
iclr-2026-88c6c50ec3eb,ICLR,outstanding,foundation_200,proof,A.7 Proof of Theorem 19,21,21,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,proof,A. Derivation of Closed-form Solution,13,14,2,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,reproducibility,B.1 Computational Resources,14,14,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,dataset_detail,B.2 Architectural Configurations and Datasets,14,14,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,implementation_detail,B.3–B.4 Extraction and CIFAR Protocols,14,16,3,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,additional_result,C. Surgical Validation of Engram Method,16,20,5,2
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,robustness,C.4 Graceful Degradation under Semantic Overlap,19,19,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,extended_method,D. Operator-Theoretic Formalism of AI Engrams,21,21,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,reproducibility,E.1–E.3 LLM Setup and Metric Definitions,21,23,3,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,additional_result,E.4 Computational Cost Breakdown,23,23,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,hyperparameter,E.5 Closed-Form Baseline Comparison,23,24,2,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,ablation,E.6 Layer-Type Ablation,24,24,1,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,other,F. Compositional Memory States Hypothesis,24,25,2,1
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,extended_method,G. Structural Role of the Tabula Rasa Instantiation,25,26,2,2
icml-2026-b8bfc5f3f2ec,ICML,oral,foundation_200,other,H. Limitations,26,26,1,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,implementation_detail,A.1. Information on the Computer Resources,12,12,1,0
icml-2026-32a8402c370d,ICML,oral,foundation_200,additional_result,A.2. Proximity to Equilibrium in Biased Matching Pennies,12,12,1,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,additional_result,A.3. Additional Experiments in Normal-Form Games,12,14,3,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,hyperparameter,A.4. Hyperparameter Settings for Extensive-Form Games,14,15,2,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,additional_result,A.5. Comparison with CFR-Based Algorithms,14,15,2,0
icml-2026-32a8402c370d,ICML,oral,foundation_200,other,B. Impossibility Results for Symmetric Perturbation,14,16,3,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,extended_method,C. Independently Perturbed Game,16,16,1,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,extended_method,D. Parameter-Free AsymP-GDA,16,17,2,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,failure_case,E. Game Instance with Arbitrarily Small Allowable Range of mu,17,18,2,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,proof,F. Proofs of Theorem 3.1 and Corollary 3.2,18,19,2,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,proof,G. Proofs for Theorem 4.1,19,24,6,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,proof,H. Proofs for Theorem 4.3,24,29,6,0
icml-2026-32a8402c370d,ICML,oral,foundation_200,proof,I. Proof of Theorem B.1,29,32,4,1
icml-2026-32a8402c370d,ICML,oral,foundation_200,proof,J. Proof of Theorem C.1,32,34,3,0
icml-2026-32a8402c370d,ICML,oral,foundation_200,proof,K. Proof of Theorem E.1,34,35,2,0
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,implementation_detail,A. Training Setup and Implementation Details,13,13,1,1
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,dataset_detail,B. Benchmark Categorization and Details,13,13,1,1
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,dataset_detail,C. Modality-Rich Training Dataset,13,14,2,1
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,implementation_detail,D. Universal Verbal Program (VP) Prompt,15,16,2,1
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,additional_result,E.1 Construction of Eval Set for Validating VP,16,17,2,1
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,additional_result,E.2 Validation of the Perception Verification (PV) Oracle,17,17,1,1
icml-2026-95c954ca7cb0,ICML,oral,foundation_200,qualitative_example,F. Examples,17,20,4,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,dataset_detail,A. Datasets Used in Experiments,13,13,1,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,hyperparameter,B.1 Hyper-parameter Settings,14,14,1,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,implementation_detail,B.2 Quantization Details,14,14,1,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,extended_method,C. Smooth Transition Illustrations,14,14,1,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,ablation,D. Loss Curves With and Without ST,15,15,1,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,failure_case,E. Mathematics and Coding Pilot,15,15,1,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,additional_result,F. Comprehensive α and Δ Comparison,16,19,4,1
icml-2026-7207f7ebdc88,ICML,oral,foundation_200,other,G. Discussion of Limitations,16,16,1,1
icml-2026-734764c3c087,ICML,oral,foundation_200,extended_method,Appendix A. Two-Stage Training Pipeline,12,12,1,0
icml-2026-734764c3c087,ICML,oral,foundation_200,qualitative_example,Appendix B. More Qualitative Results,12,15,4,2
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,other,A. Use of LLMs,13,13,1,0
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,review_response_residue,B. Camera-Ready Changes,13,13,1,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,other,C. Contextualization and Related Work,13,15,3,2
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,extended_method,D. Causal Graph and Assumptions,15,16,2,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,proof,E. Causal Invariance as Conditional Independence,15,19,5,2
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,proof,F. Proofs and Supplementary Definitions for Conditional Distance Correlation Background,19,21,3,2
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,proof,G. Exact Factorization and Proof of sDISCO,22,23,2,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,reproducibility,H. Experiments,24,30,7,3
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,dataset_detail,H.1. Datasets,24,26,3,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,implementation_detail,H.2. Bias Mitigation Methods,26,28,3,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,hyperparameter,H.2.9. Hyperparameters,28,28,1,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,qualitative_example,H.3. Path Analysis Counterfactuals,28,29,2,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,additional_result,H.4. Counterfactual Analysis on dSprites,29,30,2,1
icml-2026-5e9fe0b20cf5,ICML,oral,foundation_200,other,H.5. Runtime and Memory Analysis,30,30,1,1
icml-2026-cb506acd46ca,ICML,oral,foundation_200,proof,A. Proofs,14,17,4,2
icml-2026-cb506acd46ca,ICML,oral,foundation_200,extended_method,B.1. Whitening as Adaptive Bandwidth Selection,17,17,1,0
icml-2026-cb506acd46ca,ICML,oral,foundation_200,proof,B.2. Generalization from GMM Training to Non-GMM Targets,17,18,2,2
icml-2026-cb506acd46ca,ICML,oral,foundation_200,qualitative_example,C. Attention visualization,18,19,2,1
icml-2026-cb506acd46ca,ICML,oral,foundation_200,additional_result,D. Comparison with the Score Matching Loss,20,20,1,1
icml-2026-cb506acd46ca,ICML,oral,foundation_200,additional_result,E. Runtime comparison,20,21,2,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,extended_method,A. Variational Inference Details,13,17,5,2
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,additional_result,B.1 Visualization of Structure Discovery,17,18,2,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,ablation,B.2 Ablation: Role of the Repulsion Prior,18,18,1,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,robustness,B.3 Sensitivity Analysis,18,20,3,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,robustness,B.4 Structural-PIP Calibration: CAVI vs MCMC,18,20,3,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,robustness,B.5 Initialization Stability and Identifiability,19,19,1,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,additional_result,C. Additional Results for UKB Application,19,21,3,1
icml-2026-21bf37d1d47a,ICML,oral,foundation_200,implementation_detail,D. Computational Cost,22,22,1,1
icml-2026-e727e683b443,ICML,oral,foundation_200,proof,A. General Proofs / A.1 Proofs of Controllability,12,13,2,3
icml-2026-e727e683b443,ICML,oral,foundation_200,extended_method,B. Numerically Stable Update via RMSNorm Inversion,13,15,3,2
icml-2026-e727e683b443,ICML,oral,foundation_200,proof,B.2 Derivation of Analytical RMSNorm Inversion,13,15,3,1
icml-2026-e727e683b443,ICML,oral,foundation_200,robustness,C.1 Additional Prompts,15,16,2,1
icml-2026-e727e683b443,ICML,oral,foundation_200,additional_result,C.2 Extended Metrics Analysis,15,17,3,1
icml-2026-e727e683b443,ICML,oral,foundation_200,additional_result,C.3 Empirical Validation on Falcon,17,18,2,1
icml-2026-e727e683b443,ICML,oral,foundation_200,ablation,C.4 Ablation: Starting Layer Depth,17,24,8,1
icml-2026-e727e683b443,ICML,oral,foundation_200,ablation,C.5 Analysis of Scaling Update Variant,18,25,8,2
icml-2026-e727e683b443,ICML,oral,foundation_200,additional_result,Unnumbered five-prompt float16/float32 panel,19,19,1,0
icml-2026-e727e683b443,ICML,oral,foundation_200,proof,D. Impossibility of Controllability for RMS Post-Norm Without a Trainable Scaling Vector,18,20,3,2
icml-2026-e727e683b443,ICML,oral,foundation_200,proof,E. Deriving the Implicit Update as a Gradient Step,20,22,3,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,proof,A Explanation of Approximation 1,13,13,1,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,proof,B Derivation of Error Accumulation Steps,13,15,3,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,ablation,C Empirical Study of Error Accumulation Steps,15,16,2,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,extended_method,D Compatibility with Different Solvers,15,17,3,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,qualitative_example,E Timestep-Aware Quantization Error,17,18,2,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,ablation,F Ablation experiment of regularization term λ1,18,18,1,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,ablation,G The impact of inference steps on TCEC performance,18,18,1,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,additional_result,H Inference Overhead of TCEC,19,19,1,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,ablation,I Calibration Dataset Ablation,19,19,1,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,additional_result,J Additional comparison with QNCD,19,20,2,1
icml-2026-ba706ff6b691,ICML,oral,foundation_200,qualitative_example,K Visual Quality Results,20,21,2,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,proof,A.1 Proof of Theorem 3.2,12,14,3,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,proof,"A.2--A.5 proofs of Corollaries 3.4--3.5, Remark 3.6, and Proposition 3.10",14,16,3,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,proof,A.6 Proof of Remark 4.3,16,16,1,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,reproducibility,B.1 Setup,16,16,1,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,implementation_detail,B.2 Black-Box Setting,16,17,2,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,additional_result,C. Comparison with TreeHFD,17,18,2,1
icml-2026-9407bcbd715b,ICML,oral,foundation_200,reproducibility,Referenced supplementary code,16,16,1,1
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,other,A Related Works,15,15,1,1
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,extended_method,B Complete Preliminaries and Notations,15,17,3,1
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,proof,C Omitted Proofs in Section 3,17,19,3,3
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,proof,D Omitted Proofs in Section 4,19,25,7,4
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,implementation_detail,D.5 Construction Implementations,25,26,2,1
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,reproducibility,E.1 Expressivity Experiments,25,26,2,1
icml-2026-eb5aba1da40d,ICML,oral,foundation_200,ablation,E.2 Additional Experiments,26,29,4,1
icml-2026-8c4a48256331,ICML,oral,foundation_200,other,A. Notation,13,13,1,0
icml-2026-8c4a48256331,ICML,oral,foundation_200,proof,B. Derivation of Sinkhorn algorithm,14,15,2,1
icml-2026-8c4a48256331,ICML,oral,foundation_200,proof,C. Differentiation of EOT with respect to data,15,17,3,1
icml-2026-8c4a48256331,ICML,oral,foundation_200,proof,D. Proof in Section 3.1,17,19,3,2
icml-2026-8c4a48256331,ICML,oral,foundation_200,proof,E. Proof in Section 3.2,19,20,2,2
icml-2026-8c4a48256331,ICML,oral,foundation_200,proof,F. Streaming Hessian-Vector Products Derivation and Proof of Theorem 5,21,23,3,1
icml-2026-8c4a48256331,ICML,oral,foundation_200,implementation_detail,G. Implementation Details,23,25,3,1
icml-2026-8c4a48256331,ICML,oral,foundation_200,additional_result,H.1–H.2 Experimental Setup and Synthetic Benchmarks,24,31,8,2
icml-2026-8c4a48256331,ICML,oral,foundation_200,dataset_detail,H.3 OTDD Benchmarks,31,33,3,1
icml-2026-8c4a48256331,ICML,oral,foundation_200,robustness,H.4 Detect Saddle Escape in OT-Based Regression,33,36,4,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,proof,A. Additional theory and proofs,11,16,6,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,implementation_detail,B. Additional details on FLASHSKETCH,16,16,1,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,extended_method,C. FLASHBLOCKROW: A Fast but Fragile Alternative,16,17,2,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,implementation_detail,D. Permutation Wiring and On-The-Fly Generation,17,17,1,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,reproducibility,E. Additional details on GraSS,18,18,1,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,ablation,F. Additional Experiments and Ablations for RandNLA Tasks,18,35,18,1
icml-2026-c61e72161d50,ICML,oral,foundation_200,robustness,G. Additional Experiments and Ablations (RTX A6000),36,51,16,0
icml-2026-f2ef0d36bc74,ICML,oral,foundation_200,other,A. Related Works,13,13,1,0
icml-2026-f2ef0d36bc74,ICML,oral,foundation_200,proof,B. Theoretical details in Sec. 2,13,16,4,1
icml-2026-f2ef0d36bc74,ICML,oral,foundation_200,proof,C. Theoretical details in Sec. 3,16,33,18,1
icml-2026-f2ef0d36bc74,ICML,oral,foundation_200,proof,D. Theoretical details in Sec. 3.4,33,54,22,1
icml-2026-f2ef0d36bc74,ICML,oral,foundation_200,implementation_detail,E. Detailed Experiment Setup,54,55,2,2
icml-2026-121abf6fcacd,ICML,oral,foundation_200,extended_method,A. Transformer Layers,14,15,2,1
icml-2026-121abf6fcacd,ICML,oral,foundation_200,extended_method,B. Mean-Field Transformers,14,15,2,1
icml-2026-121abf6fcacd,ICML,oral,foundation_200,proof,C. Packing Number,15,17,3,1
icml-2026-121abf6fcacd,ICML,oral,foundation_200,proof,D. Permutation-Invariant Norms and Wasserstein Distances,18,18,1,1
icml-2026-121abf6fcacd,ICML,oral,foundation_200,proof,E. Arbitrary Prompt Length via Elementary Operations,19,20,2,1
icml-2026-121abf6fcacd,ICML,oral,foundation_200,proof,F. Theoretical Slope of the Cramming Task for Various Supports,20,23,4,1
icml-2026-121abf6fcacd,ICML,oral,foundation_200,reproducibility,G. Supplementary Experimental Results,23,29,7,2
icml-2026-121abf6fcacd,ICML,oral,foundation_200,implementation_detail,H. Computing the Cell Volume Distribution,25,30,6,1
icml-2026-e0395b78826d,ICML,oral,foundation_200,implementation_detail,A Additional Experimental Details,19,19,1,3
icml-2026-e0395b78826d,ICML,oral,foundation_200,proof,B.1 Proof of Theorem 3,20,21,2,2
icml-2026-e0395b78826d,ICML,oral,foundation_200,proof,B.1.1 Hardness under Top-k Sampling,21,21,1,1
icml-2026-e0395b78826d,ICML,oral,foundation_200,proof,B.1.2 Hardness under a Probability Threshold,21,22,2,1
icml-2026-e0395b78826d,ICML,oral,foundation_200,proof,B.2 Proof of Proposition 5,22,22,1,1
icml-2026-e0395b78826d,ICML,oral,foundation_200,proof,B.3 Proof of Theorem 6,22,22,1,1
icml-2026-e0395b78826d,ICML,oral,foundation_200,robustness,C.1 Performance under Different LLMs and Temperatures,23,25,3,2
icml-2026-e0395b78826d,ICML,oral,foundation_200,qualitative_example,C.2 Examples of Plausible Output Token Sequences,26,27,2,1
icml-2026-e0395b78826d,ICML,oral,foundation_200,additional_result,C.3 Energy cost of generation and verification,28,28,1,2
icml-2026-e0395b78826d,ICML,oral,foundation_200,robustness,C.4 Provider margin for different languages,29,29,1,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,extended_method,A Policy Sampling Algorithm,18,18,1,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,additional_result,B Additional Results,19,24,6,2
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,qualitative_example,C What are RL unmasking policies actually doing?,25,27,3,3
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,qualitative_example,D Generation Trajectories Visualizations,28,31,4,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,extended_method,E Dynamic Plackett-Luce Sampling,32,32,1,2
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,extended_method,F Expert Steering,33,33,1,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,other,G Extended Background,34,34,1,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,hyperparameter,H Training and Policy Network Configuration,35,35,1,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,implementation_detail,I Policy Architecture Diagram,36,36,1,1
icml-2026-4f5bde46fdf3,ICML,oral,foundation_200,additional_result,J Tabular Reference for Main LLaDA Experiments,37,39,3,1
icml-2026-c53ab491ce08,ICML,oral,foundation_200,other,A. Use of Large Language Models,13,13,1,0
icml-2026-c53ab491ce08,ICML,oral,foundation_200,implementation_detail,B. Pseudocode of NEO,13,14,2,1
icml-2026-c53ab491ce08,ICML,oral,foundation_200,dataset_detail,C. Additional Experimental Details,14,27,14,1
icml-2026-c53ab491ce08,ICML,oral,foundation_200,additional_result,D. Additional Analysis,28,30,3,1
icml-2026-c53ab491ce08,ICML,oral,foundation_200,qualitative_example,E. Visualization Results,30,31,2,1
icml-2026-c53ab491ce08,ICML,oral,foundation_200,hyperparameter,F. Model Hyperparameters,32,41,10,1
icml-2026-c53ab491ce08,ICML,oral,foundation_200,other,G. Extended Related Works,42,42,1,1
icml-2026-97ca1f9966be,ICML,oral,foundation_200,extended_method,"A. Details of Exchange algorithm, PoissonMH, TunaMH",12,13,2,1
icml-2026-97ca1f9966be,ICML,oral,foundation_200,proof,B. Additional Proofs,13,23,11,4
icml-2026-97ca1f9966be,ICML,oral,foundation_200,implementation_detail,C. Implementation Details of Poisson Minibatching,23,24,2,2
icml-2026-97ca1f9966be,ICML,oral,foundation_200,extended_method,D. Implementation Details of Locally Balanced PoissonMH,24,26,3,1
icml-2026-97ca1f9966be,ICML,oral,foundation_200,other,E. Additional Comment on Algorithm 5 and 6,26,26,1,0
icml-2026-97ca1f9966be,ICML,oral,foundation_200,implementation_detail,F. Further Details of Experiments in Section 5,26,27,2,1
icml-2026-97ca1f9966be,ICML,oral,foundation_200,additional_result,G. Additional Experiments,27,35,9,2
icml-2026-ca6b03466916,ICML,oral,foundation_200,reproducibility,A Public Code Release,30,30,1,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,other,B Extended Related Works,30,33,4,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,proof,C Theoretical Results,34,34,1,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,proof,D Analysis of the Practical Gradient Estimator,35,36,2,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,proof,E More on Unifying Weight-Function View on RL Objectives,37,38,2,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,implementation_detail,F RL Implementation Details for LLM Experiments,39,39,1,2
icml-2026-ca6b03466916,ICML,oral,foundation_200,implementation_detail,G Pass@k Calculation,40,40,1,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,implementation_detail,H ImageNet Experiments,41,43,3,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,implementation_detail,I Maze Experiments,44,46,3,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,hyperparameter,J GSM8K Experiments,47,49,3,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,implementation_detail,K Qwen3 Experiments,50,52,3,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,additional_result,L Comparison with Additional Baselines,53,56,4,1
icml-2026-ca6b03466916,ICML,oral,foundation_200,additional_result,M Additional Analyses,57,60,4,1
icml-2026-1e762aa63b55,ICML,oral,foundation_200,proof,A. Theoretical Analysis,13,15,3,1
icml-2026-1e762aa63b55,ICML,oral,foundation_200,implementation_detail,B. Pretraining Settings,16,16,1,1
