analysis_view,conference,analysis_stratum,module,metric,n,mean,trimmed_mean_20,median,q1,q3,min,max,design_weighted_mean,status
replication_200,ICLR,oral,introduction,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,introduction,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,introduction,displayed_equations,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.090909091,interim
replication_200,ICLR,oral,introduction,visual_objects,11,0.636364,0.571429,1.0,0.0,1.0,0.0,2.0,0.636363636,interim
replication_200,ICLR,oral,introduction,visual_objects_per_1000_words,11,0.989816,0.747009,1.058201,0.0,1.511378,0.0,3.333333,0.98981609,interim
replication_200,ICLR,oral,introduction,equations_per_1000_words,11,0.0962,0.0,0.0,0.0,0.0,0.0,1.058201,0.096200096,interim
replication_200,ICLR,oral,introduction,visual_share_within_main,11,0.07966,0.059704,0.090909,0.0,0.118056,0.0,0.333333,0.079660239,interim
replication_200,ICLR,oral,introduction,equation_share_within_main,10,0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.02,interim
replication_200,ICLR,oral,related_work,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,related_work,estimated_words,11,541.0,560.571429,489.0,479.0,682.0,220.0,739.0,541.0,interim
replication_200,ICLR,oral,related_work,main_word_share,11,0.098173,0.100529,0.101,0.0812,0.11985,0.035,0.142,0.098172727,interim
replication_200,ICLR,oral,related_work,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,related_work,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,related_work,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,related_work,displayed_equations,11,0.181818,0.0,0.0,0.0,0.0,0.0,2.0,0.181818182,interim
replication_200,ICLR,oral,related_work,visual_objects,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,related_work,visual_objects_per_1000_words,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,related_work,equations_per_1000_words,11,0.246033,0.0,0.0,0.0,0.0,0.0,2.70636,0.246032722,interim
replication_200,ICLR,oral,related_work,visual_share_within_main,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,related_work,equation_share_within_main,10,0.007692,0.0,0.0,0.0,0.0,0.0,0.076923,0.007692308,interim
replication_200,ICLR,oral,method,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,method,estimated_words,11,1327.454545,1247.571429,1250.0,1095.0,1405.0,481.0,2728.0,1327.454545455,interim
replication_200,ICLR,oral,method,main_word_share,11,0.238636,0.220057,0.202,0.17035,0.293,0.1008,0.462,0.238636364,interim
replication_200,ICLR,oral,method,figures,11,1.363636,1.285714,1.0,0.5,2.0,0.0,3.0,1.363636364,interim
replication_200,ICLR,oral,method,tables,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.090909091,interim
replication_200,ICLR,oral,method,algorithms,11,0.272727,0.0,0.0,0.0,0.0,0.0,2.0,0.272727273,interim
replication_200,ICLR,oral,method,displayed_equations,11,4.0,3.571429,3.0,2.0,5.5,0.0,12.0,4.0,interim
replication_200,ICLR,oral,method,visual_objects,11,1.727273,1.857143,2.0,0.5,3.0,0.0,3.0,1.727272727,interim
replication_200,ICLR,oral,method,visual_objects_per_1000_words,11,1.448561,1.339452,1.25,0.537634,2.135258,0.0,4.158004,1.448560791,interim
replication_200,ICLR,oral,method,equations_per_1000_words,11,3.218108,2.518339,2.142857,1.772639,3.706291,0.0,12.0,3.218108373,interim
replication_200,ICLR,oral,method,visual_share_within_main,11,0.159922,0.16083,0.181818,0.071429,0.21875,0.0,0.333333,0.159922275,interim
replication_200,ICLR,oral,method,equation_share_within_main,10,0.615346,0.61532,0.6,0.513889,0.759091,0.0,1.0,0.615345765,interim
replication_200,ICLR,oral,theory,present,11,0.636364,0.714286,1.0,0.0,1.0,0.0,1.0,0.636363636,interim
replication_200,ICLR,oral,theory,estimated_words,11,535.909091,324.428571,244.0,0.0,748.5,0.0,2470.0,535.909090909,interim
replication_200,ICLR,oral,theory,main_word_share,11,0.087373,0.054229,0.044,0.0,0.11495,0.0,0.3875,0.087372727,interim
replication_200,ICLR,oral,theory,figures,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.090909091,interim
replication_200,ICLR,oral,theory,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,theory,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,theory,displayed_equations,11,2.545455,2.285714,3.0,0.0,4.0,0.0,8.0,2.545454545,interim
replication_200,ICLR,oral,theory,visual_objects,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.090909091,interim
replication_200,ICLR,oral,theory,visual_share_within_main,11,0.005682,0.0,0.0,0.0,0.0,0.0,0.0625,0.005681818,interim
replication_200,ICLR,oral,theory,equation_share_within_main,10,0.341577,0.319296,0.381818,0.076923,0.433333,0.0,1.0,0.341577312,interim
replication_200,ICLR,oral,theory,visual_objects_per_1000_words,7,0.18797,0.0,0.0,0.0,0.0,0.0,1.315789,0.187969925,interim
replication_200,ICLR,oral,theory,equations_per_1000_words,7,8.145883,7.602089,6.666667,4.008962,11.662926,1.619433,17.391304,8.14588294,interim
replication_200,ICLR,oral,experimental_design,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,experimental_design,estimated_words,11,539.181818,464.428571,490.0,360.0,570.0,154.0,1650.0,539.181818182,interim
replication_200,ICLR,oral,experimental_design,main_word_share,11,0.092318,0.083329,0.093,0.05885,0.10205,0.027,0.226,0.092318182,interim
replication_200,ICLR,oral,experimental_design,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,experimental_design,tables,11,0.181818,0.0,0.0,0.0,0.0,0.0,1.0,0.181818182,interim
replication_200,ICLR,oral,experimental_design,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,experimental_design,displayed_equations,11,0.363636,0.0,0.0,0.0,0.0,0.0,4.0,0.363636364,interim
replication_200,ICLR,oral,experimental_design,visual_objects,11,0.181818,0.0,0.0,0.0,0.0,0.0,1.0,0.181818182,interim
replication_200,ICLR,oral,experimental_design,visual_objects_per_1000_words,11,0.400105,0.0,0.0,0.0,0.0,0.0,2.777778,0.400104946,interim
replication_200,ICLR,oral,experimental_design,equations_per_1000_words,11,0.616333,0.0,0.0,0.0,0.0,0.0,6.779661,0.61633282,interim
replication_200,ICLR,oral,experimental_design,visual_share_within_main,11,0.017355,0.0,0.0,0.0,0.0,0.0,0.1,0.017355372,interim
replication_200,ICLR,oral,experimental_design,equation_share_within_main,10,0.015385,0.0,0.0,0.0,0.0,0.0,0.153846,0.015384615,interim
replication_200,ICLR,oral,results,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
replication_200,ICLR,oral,results,estimated_words,11,1115.818182,1024.428571,1100.0,793.5,1217.0,465.0,2040.0,1115.818181818,interim
replication_200,ICLR,oral,results,main_word_share,11,0.200527,0.198014,0.1849,0.157,0.2555,0.073,0.3388,0.200527273,interim
replication_200,ICLR,oral,results,figures,11,2.272727,2.0,2.0,1.0,3.0,0.0,6.0,2.272727273,interim
replication_200,ICLR,oral,results,tables,11,2.727273,2.857143,3.0,2.0,3.5,0.0,5.0,2.727272727,interim
replication_200,ICLR,oral,results,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,results,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,results,visual_objects,11,5.0,4.857143,5.0,3.0,6.5,2.0,8.0,5.0,interim
replication_200,ICLR,oral,results,visual_objects_per_1000_words,11,4.741738,4.59416,4.301075,3.268137,6.59213,2.727273,7.272727,4.741738433,interim
replication_200,ICLR,oral,results,equations_per_1000_words,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,results,visual_share_within_main,11,0.561344,0.550402,0.545455,0.464286,0.666667,0.333333,0.875,0.561343959,interim
replication_200,ICLR,oral,results,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,ablation,present,11,0.909091,1.0,1.0,1.0,1.0,0.0,1.0,0.909090909,interim
replication_200,ICLR,oral,ablation,estimated_words,11,444.545455,340.285714,279.0,126.5,679.5,0.0,1453.0,444.545454545,interim
replication_200,ICLR,oral,ablation,main_word_share,11,0.087482,0.0626,0.047,0.02105,0.1345,0.0,0.3044,0.087481818,interim
replication_200,ICLR,oral,ablation,figures,11,1.090909,0.714286,0.0,0.0,2.0,0.0,4.0,1.090909091,interim
replication_200,ICLR,oral,ablation,tables,11,0.363636,0.285714,0.0,0.0,1.0,0.0,1.0,0.363636364,interim
replication_200,ICLR,oral,ablation,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,ablation,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,ablation,visual_objects,11,1.454545,1.285714,1.0,1.0,2.0,0.0,4.0,1.454545455,interim
replication_200,ICLR,oral,ablation,visual_objects_per_1000_words,10,4.601834,4.150101,4.10295,1.809307,6.445087,0.0,12.5,4.601834005,interim
replication_200,ICLR,oral,ablation,equations_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,ablation,visual_share_within_main,11,0.159507,0.137482,0.1,0.087121,0.236111,0.0,0.428571,0.159507412,interim
replication_200,ICLR,oral,ablation,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,present,11,0.909091,1.0,1.0,1.0,1.0,0.0,1.0,0.909090909,interim
replication_200,ICLR,oral,conclusion,estimated_words,11,110.818182,110.142857,116.0,87.5,127.5,0.0,223.0,110.818181818,interim
replication_200,ICLR,oral,conclusion,main_word_share,11,0.0204,0.019543,0.0204,0.014,0.02315,0.0,0.0468,0.0204,interim
replication_200,ICLR,oral,conclusion,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,visual_objects,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,visual_objects_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,equations_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,visual_share_within_main,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,conclusion,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,present,11,0.454545,0.428571,0.0,0.0,1.0,0.0,1.0,0.454545455,interim
replication_200,ICLR,oral,limitations,estimated_words,11,52.454545,40.857143,0.0,0.0,121.0,0.0,155.0,52.454545455,interim
replication_200,ICLR,oral,limitations,main_word_share,11,0.009155,0.006829,0.0,0.0,0.0193,0.0,0.03,0.009154545,interim
replication_200,ICLR,oral,limitations,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,visual_objects,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,visual_share_within_main,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,visual_objects_per_1000_words,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,limitations,equations_per_1000_words,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,appendix,present,11,0.727273,0.857143,1.0,0.5,1.0,0.0,1.0,0.727272727,interim
replication_200,ICLR,oral,appendix,estimated_words,11,4889.454545,3508.285714,4101.0,48.5,7500.0,0.0,15438.0,4889.454545455,interim
replication_200,ICLR,oral,appendix,figures,11,4.727273,3.285714,2.0,0.0,9.0,0.0,15.0,4.727272727,interim
replication_200,ICLR,oral,appendix,tables,11,4.545455,3.142857,3.0,0.5,6.5,0.0,17.0,4.545454545,interim
replication_200,ICLR,oral,appendix,algorithms,11,0.181818,0.0,0.0,0.0,0.0,0.0,1.0,0.181818182,interim
replication_200,ICLR,oral,appendix,displayed_equations,11,6.363636,3.142857,0.0,0.0,11.0,0.0,33.0,6.363636364,interim
replication_200,ICLR,oral,appendix,visual_objects,11,9.454545,6.857143,7.0,0.5,13.5,0.0,30.0,9.454545455,interim
replication_200,ICLR,oral,appendix,visual_share_within_main,11,1.248564,1.108132,1.285714,0.05,2.208333,0.0,3.25,1.248563558,interim
replication_200,ICLR,oral,appendix,equation_share_within_main,10,0.763287,0.378205,0.0,0.0,1.201923,0.0,4.0,0.763286713,interim
replication_200,ICLR,oral,appendix,main_word_share,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,appendix,visual_objects_per_1000_words,8,3.446975,2.632139,1.965951,1.737695,3.202603,1.473684,10.309278,3.446974853,interim
replication_200,ICLR,oral,appendix,equations_per_1000_words,8,1.372968,0.672729,0.435161,0.0,1.277328,0.0,6.947368,1.372968131,interim
replication_200,ICLR,oral,other,present,11,0.909091,1.0,1.0,1.0,1.0,0.0,1.0,0.909090909,interim
replication_200,ICLR,oral,other,estimated_words,11,764.727273,594.285714,185.0,73.5,1492.5,0.0,2460.0,764.727272727,interim
replication_200,ICLR,oral,other,figures,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.090909091,interim
replication_200,ICLR,oral,other,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,other,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,other,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,other,visual_objects,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.090909091,interim
replication_200,ICLR,oral,other,visual_objects_per_1000_words,10,0.074794,0.0,0.0,0.0,0.0,0.0,0.747943,0.074794316,interim
replication_200,ICLR,oral,other,equations_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,other,visual_share_within_main,11,0.008264,0.0,0.0,0.0,0.0,0.0,0.090909,0.008264463,interim
replication_200,ICLR,oral,other,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
replication_200,ICLR,oral,other,main_word_share,6,0.0728,0.0457,0.031,0.02045,0.08565,0.0,0.254,0.0728,interim
combined_400,ICLR,all,abstract,present,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,abstract,estimated_words,18,195.944444,199.083333,199.0,177.5,219.5,116.0,247.0,196.205167173,interim
combined_400,ICLR,all,abstract,main_word_share,18,0.035305,0.034724,0.03595,0.028325,0.0406,0.024,0.0518,0.03539393,interim
combined_400,ICLR,all,abstract,figures,18,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.106382979,interim
combined_400,ICLR,all,abstract,tables,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,abstract,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,abstract,displayed_equations,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,abstract,visual_objects,18,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.106382979,interim
combined_400,ICLR,all,abstract,visual_objects_per_1000_words,18,0.581989,0.0,0.0,0.0,0.0,0.0,5.347594,0.556556502,interim
combined_400,ICLR,all,abstract,equations_per_1000_words,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,abstract,equation_share_within_main,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,abstract,visual_share_within_main,17,0.015152,0.0,0.0,0.0,0.0,0.0,0.166667,0.014181818,interim
combined_400,ICLR,all,introduction,present,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,introduction,estimated_words,18,660.166667,660.083333,679.5,600.0,725.25,421.0,945.0,659.104863223,interim
combined_400,ICLR,all,introduction,main_word_share,18,0.117266,0.116758,0.11675,0.1,0.13495,0.082,0.16,0.117232969,interim
combined_400,ICLR,all,introduction,figures,18,0.555556,0.5,0.5,0.0,1.0,0.0,2.0,0.56231003,interim
combined_400,ICLR,all,introduction,tables,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,introduction,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,introduction,displayed_equations,18,0.166667,0.0,0.0,0.0,0.0,0.0,2.0,0.168693009,interim
combined_400,ICLR,all,introduction,visual_objects,18,0.555556,0.5,0.5,0.0,1.0,0.0,2.0,0.56231003,interim
combined_400,ICLR,all,introduction,visual_objects_per_1000_words,18,0.849286,0.663464,0.529101,0.0,1.406296,0.0,3.333333,0.85961143,interim
combined_400,ICLR,all,introduction,equations_per_1000_words,18,0.243974,0.0,0.0,0.0,0.0,0.0,3.333333,0.246940384,interim
combined_400,ICLR,all,introduction,equation_share_within_main,15,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.081170018,interim
combined_400,ICLR,all,introduction,visual_share_within_main,17,0.067677,0.051561,0.083333,0.0,0.1,0.0,0.333333,0.068109899,interim
combined_400,ICLR,all,related_work,present,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,related_work,estimated_words,18,536.944444,554.5,504.5,464.5,685.0,220.0,739.0,539.205167171,interim
combined_400,ICLR,all,related_work,main_word_share,18,0.096836,0.099337,0.1018,0.0761,0.120275,0.035,0.142,0.097338462,interim
combined_400,ICLR,all,related_work,figures,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,related_work,tables,18,0.055556,0.0,0.0,0.0,0.0,0.0,1.0,0.056231003,interim
combined_400,ICLR,all,related_work,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,related_work,displayed_equations,18,0.111111,0.0,0.0,0.0,0.0,0.0,2.0,0.112462006,interim
combined_400,ICLR,all,related_work,visual_objects,18,0.055556,0.0,0.0,0.0,0.0,0.0,1.0,0.056231003,interim
combined_400,ICLR,all,related_work,visual_objects_per_1000_words,18,0.075999,0.0,0.0,0.0,0.0,0.0,1.367989,0.076923397,interim
combined_400,ICLR,all,related_work,equations_per_1000_words,18,0.150353,0.0,0.0,0.0,0.0,0.0,2.70636,0.152181334,interim
combined_400,ICLR,all,related_work,equation_share_within_main,15,0.005128,0.0,0.0,0.0,0.0,0.0,0.076923,0.005203206,interim
combined_400,ICLR,all,related_work,visual_share_within_main,17,0.005882,0.0,0.0,0.0,0.0,0.0,0.1,0.00592,interim
combined_400,ICLR,all,method,present,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,method,estimated_words,18,1342.611111,1271.416667,1231.5,925.0,1716.0,481.0,2728.0,1343.019756838,interim
combined_400,ICLR,all,method,main_word_share,18,0.23348,0.22157,0.20725,0.169225,0.294,0.096,0.462,0.233728861,interim
combined_400,ICLR,all,method,figures,18,1.333333,1.333333,1.0,1.0,2.0,0.0,3.0,1.337386018,interim
combined_400,ICLR,all,method,tables,18,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.112462006,interim
combined_400,ICLR,all,method,algorithms,18,0.166667,0.0,0.0,0.0,0.0,0.0,2.0,0.168693009,interim
combined_400,ICLR,all,method,displayed_equations,18,3.444444,2.666667,3.0,0.0,5.0,0.0,12.0,3.419452888,interim
combined_400,ICLR,all,method,visual_objects,18,1.611111,1.666667,2.0,1.0,2.0,0.0,3.0,1.618541033,interim
combined_400,ICLR,all,method,visual_objects_per_1000_words,18,1.402605,1.349074,1.174853,0.810793,2.139058,0.0,4.158004,1.404460446,interim
combined_400,ICLR,all,method,equations_per_1000_words,18,2.499836,1.764636,2.103331,0.0,2.732483,0.0,12.0,2.493447457,interim
combined_400,ICLR,all,method,equation_share_within_main,15,0.589397,0.648995,0.6,0.480769,0.9,0.0,1.0,0.592989823,interim
combined_400,ICLR,all,method,visual_share_within_main,17,0.17888,0.179482,0.181818,0.1,0.25,0.0,0.4,0.177891688,interim
combined_400,ICLR,all,theory,present,18,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,interim
combined_400,ICLR,all,theory,estimated_words,18,459.111111,235.916667,115.0,0.0,692.75,0.0,2470.0,453.696048638,interim
combined_400,ICLR,all,theory,main_word_share,18,0.076707,0.041518,0.02135,0.0,0.115689,0.0,0.3875,0.075809423,interim
combined_400,ICLR,all,theory,figures,18,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.112462006,interim
combined_400,ICLR,all,theory,tables,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,theory,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,theory,displayed_equations,18,1.777778,1.333333,0.0,0.0,3.75,0.0,8.0,1.775075988,interim
combined_400,ICLR,all,theory,visual_objects,18,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.112462006,interim
combined_400,ICLR,all,theory,visual_objects_per_1000_words,9,0.344612,0.18797,0.0,0.0,0.0,0.0,1.785714,0.348801335,interim
combined_400,ICLR,all,theory,equations_per_1000_words,9,6.581372,5.977292,4.070556,2.211166,6.932409,0.0,17.391304,6.634505083,interim
combined_400,ICLR,all,theory,equation_share_within_main,15,0.244385,0.191259,0.25,0.0,0.4,0.0,1.0,0.246130905,interim
combined_400,ICLR,all,theory,visual_share_within_main,17,0.008578,0.0,0.0,0.0,0.0,0.0,0.083333,0.008633333,interim
combined_400,ICLR,all,experimental_design,present,18,0.944444,1.0,1.0,1.0,1.0,0.0,1.0,0.949848024,interim
combined_400,ICLR,all,experimental_design,estimated_words,18,593.222222,490.75,500.5,360.0,609.5,0.0,1650.0,591.376899698,interim
combined_400,ICLR,all,experimental_design,main_word_share,18,0.102412,0.091117,0.094,0.056925,0.121727,0.0,0.229,0.102264683,interim
combined_400,ICLR,all,experimental_design,figures,18,0.277778,0.0,0.0,0.0,0.0,0.0,4.0,0.275075988,interim
combined_400,ICLR,all,experimental_design,tables,18,0.277778,0.083333,0.0,0.0,0.0,0.0,2.0,0.281155015,interim
combined_400,ICLR,all,experimental_design,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,experimental_design,displayed_equations,18,0.277778,0.0,0.0,0.0,0.0,0.0,4.0,0.275075988,interim
combined_400,ICLR,all,experimental_design,visual_objects,18,0.555556,0.166667,0.0,0.0,0.75,0.0,5.0,0.556231003,interim
combined_400,ICLR,all,experimental_design,equation_share_within_main,15,0.076923,0.0,0.0,0.0,0.0,0.0,1.0,0.07073548,interim
combined_400,ICLR,all,experimental_design,visual_objects_per_1000_words,17,0.704589,0.208593,0.0,0.0,0.671141,0.0,4.048583,0.704803553,interim
combined_400,ICLR,all,experimental_design,equations_per_1000_words,17,0.438282,0.0,0.0,0.0,0.0,0.0,6.779661,0.436792174,interim
combined_400,ICLR,all,experimental_design,visual_share_within_main,17,0.061141,0.017355,0.0,0.0,0.090909,0.0,0.5,0.060465455,interim
combined_400,ICLR,all,results,present,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
combined_400,ICLR,all,results,estimated_words,18,1160.055556,1079.25,1100.0,867.75,1250.0,465.0,2090.0,1162.90729483,interim
combined_400,ICLR,all,results,main_word_share,18,0.207473,0.200401,0.19205,0.15225,0.25475,0.073,0.371,0.208195888,interim
combined_400,ICLR,all,results,figures,18,1.777778,1.5,1.5,0.25,2.75,0.0,6.0,1.79331307,interim
combined_400,ICLR,all,results,tables,18,2.611111,2.583333,3.0,1.0,3.75,0.0,6.0,2.636778115,interim
combined_400,ICLR,all,results,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,results,displayed_equations,18,0.055556,0.0,0.0,0.0,0.0,0.0,1.0,0.050151976,interim
combined_400,ICLR,all,results,visual_objects,18,4.388889,4.333333,4.5,2.25,6.0,0.0,8.0,4.430091185,interim
combined_400,ICLR,all,results,visual_objects_per_1000_words,18,3.995636,3.974847,3.809721,2.780749,5.65538,0.0,7.272727,4.031141953,interim
combined_400,ICLR,all,results,equations_per_1000_words,18,0.060321,0.0,0.0,0.0,0.0,0.0,1.085776,0.054453828,interim
combined_400,ICLR,all,results,equation_share_within_main,15,0.004167,0.0,0.0,0.0,0.0,0.0,0.0625,0.003770567,interim
combined_400,ICLR,all,results,visual_share_within_main,17,0.51447,0.507969,0.5,0.4,0.6,0.2,0.875,0.51562961,interim
combined_400,ICLR,all,ablation,present,18,0.888889,1.0,1.0,1.0,1.0,0.0,1.0,0.893617021,interim
combined_400,ICLR,all,ablation,estimated_words,18,381.388889,305.583333,300.0,177.25,425.0,0.0,1453.0,384.019756836,interim
combined_400,ICLR,all,ablation,main_word_share,18,0.072864,0.05412,0.0485,0.02685,0.076,0.0,0.3044,0.0734395,interim
combined_400,ICLR,all,ablation,figures,18,0.666667,0.25,0.0,0.0,0.75,0.0,4.0,0.674772036,interim
combined_400,ICLR,all,ablation,tables,18,0.555556,0.5,0.5,0.0,1.0,0.0,2.0,0.56231003,interim
combined_400,ICLR,all,ablation,algorithms,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,ablation,displayed_equations,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
combined_400,ICLR,all,ablation,visual_objects,18,1.222222,1.083333,1.0,1.0,1.75,0.0,4.0,1.237082067,interim
combined_400,ICLR,all,ablation,equation_share_within_main,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
